Specialty_Dist_Rep,Common_Grp_Id,Common_Grp_Desc,Common_Entity_Id,Common_Entity_Desc,Customer_No,Customer_Name,Active_Status,Primary_Secondary,Cmpny_Cd,Sales_Org,Dea_Number,Address,City,State,ZIP,Acc_340B_Id,Mpb_Account_Class_Desc,Mck_Account_Class_Desc
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,78073,BHN RETAIL WAC A34,Active,PRIMARY,8545,8000|8545,FN0076174,201 EAST SAMPLE ROAD,DEERFIELD BEACH,FL,33064,DSH100086,WAC,WAC Acct.
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,88406,BERNARD ALICKI FLSTK PHS,Active,PRIMARY,8545,8000|8545,BN6453815,1101 WEST BROWARD BLVD,FT LAUDERDALE,FL,33312,CH041294K,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,90294,BROWARD HEALTH MED CTR,Active,PRIMARY,8545,8000|8545,AB0211108,1600 S ANDREWS AVE,FORT LAUDERDALE,FL,33316,0,GPO,GPO Acct.
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,103250,CAREMARK FL SP/BROWRD PHS,Active,PRIMARY,8545,8000|8545,FC0098916,7930 WOODLAND CTR STE 500,TAMPA,FL,33614,DSH100039,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,103254,CAREMARK KS SP/BROWRD PHS,Active,PRIMARY,8545,8000|8545,BL7438941,11162 RENNER BLVD,LENEXA,KS,66219,DSH100039,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,141279,BROWARD HLT CORAL SPRINGS,Active,PRIMARY,8545,8000|8545,BN0786321,3000 CORAL HILLS DRIVE,CORAL SPRINGS,FL,33065,0,GPO,GPO Acct.
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,161619,BROWARD HLTH IMPERIAL PNT,Active,PRIMARY,8545,8000|8545,AI5236080,6401 NORTH FEDERAL HWY,FORT LAUDERDALE,FL,33308,0,GPO,GPO Acct.
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,169401,BROWARD HEALTH NORTH PHCY,Active,PRIMARY,8545,8000|8545,AN0211110,201 EAST SAMPLE ROAD,DEERFIELD BEACH,FL,33064,0,GPO,GPO Acct.
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,200549,BROWARD HLT IMP PNT PHS,Active,PRIMARY,8545,8000|8545,AI5236080,6401 NORTH FEDERAL HWY,FORT LAUDERDALE,FL,33308,DSH100200,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,201165,BROWARD IMP PNT WAC A34,Active,PRIMARY,8545,8000|8545,AI5236080,6401 NORTH FEDERAL HWY,FORT LAUDERDALE,FL,33308,DSH100200,WAC,WAC Acct.
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,329992,BHMC RET CHEMO PHS,Active,PRIMARY,8545,8000|8545,BB8789577,1600 S ANDREWS AVE,FT LAUDERDALE,FL,33316,DSH100039,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,376247,BROWARD CRLSP RTL WAC A34,Active,PRIMARY,8545,8000|8545,BN9205798,3000 CORAL HILLS DRIVE,CORAL SPRINGS,FL,33065,DSH100276,WAC,WAC Acct.
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,376561,BROWARD HLT BERNARDALICKI,Active,PRIMARY,8545,8000|8545,BN6453815,1101 WEST BROWARD BLVD,FT LAUDERDALE,FL,33312,0,GPO,GPO Acct.
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,435435,BROWARD HL CORALSPRNG PHS,Active,PRIMARY,8545,8000|8545,BN0786321,3000 CORAL HILLS DRIVE,CORAL SPRINGS,FL,33065,DSH100276,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,456312,BROWARD HLTH NORTH RETAIL,Inactive,PRIMARY,8545,,FN0076174,201 EAST SAMPLE ROAD,DEERFIELD BEACH,FL,33064,0,GPO,GPO Acct.
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,467088,BROWARD HLTH 340B PHS,Active,PRIMARY,8545,8000|8545,AB0211108,1600 S ANDREWS AVE,FORT LAUDERDALE,FL,33316,DSH100039,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,520040,BERNARD ALICKI HCFH PHS,Active,PRIMARY,8545,8000|8545,BN6453815,1101 WEST BROWARD BLVD,FT LAUDERDALE,FL,33312,CH041294K,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,787660,CORA E BRAYNON HCFH PHS,Active,PRIMARY,8545,8000|8545,BN5858913,200 NW 7TH AVENUE,FORT LAUDERDALE,FL,33311,CH041294I,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,814143,BROWARD HLTH AWHC,Active,PRIMARY,8545,8000|8545,BN4267046,2011 NW 3RD AVENUE,POMPANO BEACH,FL,33060,0,GPO,GPO Acct.
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,814150,CORA BRAYNON FHC WAC A34,Inactive,PRIMARY,8545,,BN5858913,200 NW 7TH AVE,FORT LAUDERDALE,FL,33311,DSH100039H,WAC,WAC Acct.
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,832101,CORA E BRAYNON DSH PHS,Inactive,PRIMARY,8545,,BN5858913,200 NW 7TH AVENUE,FORT LAUDERDALE,FL,33311,DSH100039H,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,832116,BERNARD ALICKI HCRWPC PHS,Active,PRIMARY,8545,8000|8545,BN6453815,1101 WEST BROWARD BLVD,FT LAUDERDALE,FL,33312,HV333113A,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,832118,BERNARD ALICKIRWPACCC PHS,Active,PRIMARY,8545,8000|8545,BN6453815,1101 WEST BROWARD BLVD,FT LAUDERDALE,FL,33312,RWI333114C,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,832119,BROWARD HEALTH NORTH PHS,Active,PRIMARY,8545,8000|8545,AN0211110,201 EAST SAMPLE ROAD,DEERFIELD BEACH,FL,33064,DSH100086,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,832426,BHN RETAIL RRC PHS,Active,PRIMARY,8545,8000|8545,FN0076174,201 EAST SAMPLE ROAD,POMPANO BEACH,FL,33064,DSH100086,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,832431,BHN RETAIL CHEMO PHS,Active,PRIMARY,8545,8000|8545,FN0076174,201 EAST SAMPLE ROAD,DEERFIELD BEACH,FL,33064,DSH100086,PHS,PHS/340B Acct
MICHELLE MILLS,72086,BROWARD HLTH FT LAUDERDALE FL,72086,BROWARD HLTH FT LAUDERDALE FL,911408,BHMC OP 340B PHS,Active,PRIMARY,8545,8000|8545,BB8789577,1600 S ANDREWS AVE,FT LAUDERDALE,FL,33316,DSH100039,PHS,PHS/340B Acct
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,29503,CAPITAL RMC IP WAC A34,Active,PRIMARY,8545,8000|8545,AH2593552,750 BRUNSWICK AVENUE,TRENTON,NJ,8638,DSH310092,WAC,WAC Acct.
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,36265,CAPITAL RMC EERX WAC A34,Active,PRIMARY,8545,8000|8545,AH2593552,750 BRUNSWICK AVE,TRENTON,NJ,8638,DSH310092,WAC,WAC Acct.
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,109550,CAPITAL HPW INFUS PHS,Active,PRIMARY,8545,8000|8545,FC2899310,1 CAPITAL WAY,PENNINGTON,NJ,8534,DSH310044,PHS,PHS/340B Acct
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,139518,CAPITAL HLTH IP INFUS SAT,Inactive,PRIMARY,8545,8000|8545,FC2899310,ONE CAPITAL WAY,PENNINGTON,NJ,8534,0,GPO,GPO Acct.
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,327146,CAPITAL RMC IP GPO,Active,PRIMARY,8545,8000|8545,AH2593552,750 BRUNSWICK AVENUE,TRENTON,NJ,8638,0,GPO,GPO Acct.
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,500788,CAPITAL HPW IP PHS,Active,PRIMARY,8545,8000|8545,FC2899310,ONE CAPITAL WAY,PENNINGTON,NJ,8534,DSH310044,PHS,PHS/340B Acct
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,505478,CAPITAL MD PRACTICES-HPW,Active,PRIMARY,8545,8000|8545,FC2899310,ONE CAPITAL WAY,PENNINGTON,NJ,8534,0,GPO,GPO Acct.
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,505532,CAPITAL HPW IP WAC A34,Active,PRIMARY,8545,8000|8545,FC2899310,ONE CAPITAL WAY,PENNINGTON,NJ,8534,DSH310044,WAC,WAC Acct.
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,505639,CAPITAL HPW EERX WAC A34,Active,PRIMARY,8545,8000|8545,FC2899310,ONE CAPITAL WAY,PENNINGTON,NJ,8534,DSH310044,WAC,WAC Acct.
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,508731,CAPITAL HPW INFUS PHS,Inactive,PRIMARY,8545,8000|8545,FC2899310,ONE CAPITAL WAY,PENNINGTON,NJ,8534,DSH310044,PHS,PHS/340B Acct
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,752247,CAPITAL HPW RADIOLOGY,Active,PRIMARY,8545,8000|8545,FC2899310,ONE CAPITAL WAY,PENNINGTON,NJ,8534,0,GPO,GPO Acct.
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,908927,CAPITAL HPW INFUS WAC A34,Active,PRIMARY,8545,8000|8545,FC2899310,1 CAPITAL WAY,PENNINGTON,NJ,8534,DSH310044,WAC,WAC Acct.
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,910821,CAPITAL RMC IP PHS,Active,PRIMARY,8545,8000|8545,AH2593552,750 BRUNSWICK AVENUE,TRENTON,NJ,8638,DSH310092,PHS,PHS/340B Acct
MICHELLE MILLS,72103,CAPITAL HEALTH SYSTEM,72103,CAPITAL HEALTH SYSTEM,996150,CAPITAL HPW IP GPO,Active,PRIMARY,8545,8000|8545,FC2899310,ONE CAPITAL WAY,PENNINGTON,NJ,8534,0,GPO,GPO Acct.
MICHELLE MILLS,72178,COLUMBUS REGIONAL HOSP,72178,COLUMBUS REGIONAL HOSP,221342,COLUMBUS REG HOSP INPAT,Active,PRIMARY,8545,8000|8545,AG2293950,2400 E 17TH STREET,COLUMBUS,IN,47201,0,GPO,GPO Acct.
MICHELLE MILLS,72178,COLUMBUS REGIONAL HOSP,72178,COLUMBUS REGIONAL HOSP,378201,COLUMBUS REG HOSP WAC A34,Active,PRIMARY,8545,8000|8545,AG2293950,2400 E 17TH STREET,COLUMBUS,IN,47201,DSH150112,WAC,WAC Acct.
MICHELLE MILLS,72178,COLUMBUS REGIONAL HOSP,72178,COLUMBUS REGIONAL HOSP,378201,COLUMBUS REG HOSP WAC A34,Active,PRIMARY,8545,8000|8545,AG2293950,2400 E 17TH STREET,COLUMBUS,IN,47201,DSH150112,WAC,WAC Acct.
MICHELLE MILLS,72178,COLUMBUS REGIONAL HOSP,72178,COLUMBUS REGIONAL HOSP,447115,COLUMBUS R HSP EMT WACA34,Active,PRIMARY,8545,8000|8545,AG2293950,2400 E 17TH STREET,COLUMBUS,IN,47201,DSH150112,WAC,WAC Acct.
MICHELLE MILLS,72178,COLUMBUS REGIONAL HOSP,72178,COLUMBUS REGIONAL HOSP,534596,COLUMBUS REG HOSPITAL PHS,Active,PRIMARY,8545,8000|8545,AG2293950,2400 E 17TH STREET,COLUMBUS,IN,47201,DSH150112,PHS,PHS/340B Acct
MICHELLE MILLS,72178,COLUMBUS REGIONAL HOSP,72178,COLUMBUS REGIONAL HOSP,715863,COLUMBUS REG ONC WAC A34,Active,PRIMARY,8545,8000|8545,AG2293950,2400 E 17TH STREET,COLUMBUS,IN,47201,DSH150112,WAC,WAC Acct.
MICHELLE MILLS,72178,COLUMBUS REGIONAL HOSP,72178,COLUMBUS REGIONAL HOSP,715863,COLUMBUS REG ONC WAC A34,Active,PRIMARY,8545,8000|8545,AG2293950,2400 E 17TH STREET,COLUMBUS,IN,47201,DSH150112,WAC,WAC Acct.
MICHELLE MILLS,72178,COLUMBUS REGIONAL HOSP,72178,COLUMBUS REGIONAL HOSP,843024,COLUMBUS REG HOS ONC PHS,Active,PRIMARY,8545,8000|8545,AG2293950,2400 E 17TH STREET,COLUMBUS,IN,47201,DSH150112,PHS,PHS/340B Acct
MICHELLE MILLS,72178,COLUMBUS REGIONAL HOSP,72178,COLUMBUS REGIONAL HOSP,912387,COLUMBUS CIMP WACA34 MPB,Active,PRIMARY,8545,8000|8545,AG2293950,2400 17TH ST,COLUMBUS,IN,47201,DSH150112,WAC,WAC Acct.
MICHELLE MILLS,72178,COLUMBUS REGIONAL HOSP,72178,COLUMBUS REGIONAL HOSP,912387,COLUMBUS CIMP WACA34 MPB,Active,PRIMARY,8545,8000|8545,AG2293950,2400 17TH ST,COLUMBUS,IN,47201,DSH150112,WAC,WAC Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,11210,PENN HIGH COMPHCY WAC A34,Active,PRIMARY,8545,8000|8545,FP5535907,621 S. MAIN STREET,DU BOIS,PA,15801,DSH390086,WAC,WAC Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,11210,PENN HIGH COMPHCY WAC A34,Active,PRIMARY,8545,8000|8545,FP5535907,621 S. MAIN STREET,DU BOIS,PA,15801,DSH390086,WAC,WAC Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,53439,PENN HIGH CLEARFIELD HOSP,Active,PRIMARY,8545,8000|8545,AC1681635,809 TURNPIKE AVE,CLEARFIELD,PA,16830,0,GPO,GPO Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,75657,HIGHLANDS HOS WAC A34,Active,PRIMARY,8545,8000|8545,BH0131881,401 E MURPHY AVE,CONNELLSVILLE,PA,15425,DSH390184,WAC,WAC Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,75660,HIGHLANDS HOSPITAL PHS,Active,PRIMARY,8545,8000|8545,BH0131881,401 E MURPHY AVE,CONNELLSVILLE,PA,15425,DSH390184,PHS,PHS/340B Acct
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,86907,PENN HIGH COMPHCYCLIN PHS,Active,PRIMARY,8545,8000|8545,FP5535907,621 S. MAIN ST,DU BOIS,PA,15801,DSH390086,PHS,PHS/340B Acct
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,116096,PENN HIGH MON VALLEY #2,Active,PRIMARY,8545,8000|8545,AM8119542,1163 COUNTRY CLUB ROAD,MONONGAHELA,PA,15063,0,GPO,GPO Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,118105,TYRONE HOSP INFUSION GPO,Active,PRIMARY,8545,8000|8545,AT4149096,187 HOSPITAL DRIVE,TYRONE,PA,16686,0,GPO,GPO Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,159840,ONCO360 NHP/PENNHGLND PHS,Active,PRIMARY,8545,8000|8545,BS7713844,1985 MARCUS AVE STE 120,NEW HYDE PARK,NY,11042,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,164378,PENN HIGH HUNT INF PHS,Active,PRIMARY,8545,8000|8545,AJ1659816,WARM SPRINGS AVE,HUNTINGDON,PA,16652,DSH390056,PHS,PHS/340B Acct
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,164378,PENN HIGH HUNT INF PHS,Active,PRIMARY,8545,8000|8545,AJ1659816,WARM SPRINGS AVE,HUNTINGDON,PA,16652,DSH390056,PHS,PHS/340B Acct
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,164381,PENN HIGH HUNT INF GPO,Active,PRIMARY,8545,8000|8545,AJ1659816,WARMSPRINGS AVE & BRYANT ST,HUNTINGDON,PA,16652,0,GPO,GPO Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,177879,HIGHLANDS INFUSION PHS,Active,PRIMARY,8545,8000|8545,BH0131881,401 EAST MURPHY AVE,CONNELLSVILLE,PA,15425,DSH390184,PHS,PHS/340B Acct
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,177879,HIGHLANDS INFUSION PHS,Active,PRIMARY,8545,8000|8545,BH0131881,401 EAST MURPHY AVE,CONNELLSVILLE,PA,15425,DSH390184,PHS,PHS/340B Acct
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,180418,PENN HIGH COMM PHCY PHS,Active,PRIMARY,8545,8000|8545,FP5535907,621 S. MAIN STREET,DU BOIS,PA,15801,DSH390086,PHS,PHS/340B Acct
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,205361,PENN HIGH-JC BLAIR WACA34,Active,PRIMARY,8545,8000|8545,AJ1659816,WARMSPRINGS AVE & BRYANT,HUNTINGDON,PA,16652,DSH390056,WAC,WAC Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,318969,PENN HIGH DUBWST WAC A34,Active,PRIMARY,8545,8000|8545,AD3062926,100 HOSPITAL AVE-MERCY DV,DU BOIS,PA,15801,DSH390086,WAC,WAC Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,318969,PENN HIGH DUBWST WAC A34,Active,PRIMARY,8545,8000|8545,AD3062926,100 HOSPITAL AVE-MERCY DV,DU BOIS,PA,15801,DSH390086,WAC,WAC Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,342121,PENN HIGH COMCLIN WAC A34,Active,PRIMARY,8545,8000|8545,FP5535907,621 S. MAIN ST,DU BOIS,PA,15801,DSH390086,WAC,WAC Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,342121,PENN HIGH COMCLIN WAC A34,Active,PRIMARY,8545,8000|8545,FP5535907,621 S. MAIN ST,DU BOIS,PA,15801,DSH390086,WAC,WAC Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,364356,PENN HIGHLANDS MON VALLEY,Active,PRIMARY,8545,8000|8545,AM8119542,1163 COUNTRY CLUB ROAD,MONONGAHELA,PA,15063,0,GPO,GPO Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,420526,PENN HIGH ONC HEM PHS,Active,PRIMARY,8545,8000|8545,AD3062926,100 HOSPITAL AVE,DU BOIS,PA,15801,DSH390086,PHS,PHS/340B Acct
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,442208,PENN HIGH-JC BLAIR PHS,Active,PRIMARY,8545,8000|8545,AJ1659816,WARMSPRINGS AVENUE AND BRYANT ST,HUNTINGDON,PA,16652,DSH390056,PHS,PHS/340B Acct
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,519611,PENN HIGH DUBOIS WEST,Active,PRIMARY,8545,8000|8545,AD3062926,100 HOSPITAL AVE-MERCY DV,DU BOIS,PA,15801,0,GPO,GPO Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,545222,WALG 16287/DUBOIS HSP PHS,Active,PRIMARY,8545,8000|8545,BF8715661,130 ENTERPRISE DR,PITTSBURGH,PA,15275,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,545328,WALG 15443/DUBOIS HSP PHS,Active,PRIMARY,8545,8000|8545,BI9716587,10530 JOHN W ELLIOTT #100,FRISCO,TX,75033,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,545330,WALG 15438/DUBOIS HSP PHS,Active,PRIMARY,8545,8000|8545,FO1120500,41460 HAGGERTY CIR SOUTH,CANTON,MI,48188,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,663960,PENN HIGH DUBOIS WEST PHS,Active,PRIMARY,8545,8000|8545,AD3062926,100 HOSPITAL AVE-MERCY DV,DU BOIS,PA,15801,DSH390086,PHS,PHS/340B Acct
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,680092,MEDICAL ONC CLEAR WAC A34,Active,PRIMARY,8545,8000|8545,FM3230036,815 DOCTORS DRIVE,CLEARFIELD,PA,16830,DSH390086BQ,WAC,WAC Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,691805,ACCREDO HG WRN/DUBOIS PHS,Active,PRIMARY,8545,8000|8545,BA9505554,3000 ERICSSON DR STE 100,WARRENDALE,PA,15086,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,691806,ACCREDO HG TMP/DUBOIS PHS,Active,PRIMARY,8545,8000|8545,BA9437042,2040 W RIO SALADO #101B,TEMPE,AZ,85281,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,691807,ACCREDO HG NCS/DUBOIS PHS,Active,PRIMARY,8545,8000|8545,FA5306128,2 BOULDEN CIR #1,NEW CASTLE,DE,19720,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,691809,ACCREDO HG ORL/DUBOIS PHS,Active,PRIMARY,8545,8000|8545,FA4214576,6272 LEE VISTA BLVD #100,ORLANDO,FL,32822,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,691810,ACCREDO HG IND/DUBOIS PHS,Inactive,PRIMARY,8545,,,2825 W PERIMETER RD #112,INDIANAPOLIS,IN,46241,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,691811,ACCREDO HG MEM/DUBOIS PHS,Active,PRIMARY,8545,8000|8545,BA9451167,1620 CENTURY CTR PKWY 109,MEMPHIS,TN,38134,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,719383,JC BLAIR HOSPITAL,Active,PRIMARY,8545,8000|8545,AJ1659816,WARMSPRINGS AVENUE AND BRYANT ST,HUNTINGDON,PA,16652,0,GPO,GPO Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,719899,PENN HIGH ONC/HEM WAC A34,Active,PRIMARY,8545,8000|8545,AD3062926,100 HOSPITAL AVE-MERCY DV,DU BOIS,PA,15801,DSH390086,WAC,WAC Acct.
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,722211,CAREMARK FL SP/DUBOIS PHS,Active,PRIMARY,8545,8000|8545,FC0098916,7930 WOODLAND CTR STE 500,TAMPA,FL,33614,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,722265,CAREMARK MA SP/DUBOIS PHS,Active,PRIMARY,8545,8000|8545,BC9420491,25 BIRCH ST BLDG B STE100,MILFORD,MA,1757,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,722318,CAREMARK MI SP/DUBOIS PHS,Active,PRIMARY,8545,8000|8545,FC0002802,1307-H ALLEN DRIVE,TROY,MI,48083,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,722586,CAREMARK NC SP/DUBOIS PHS,Active,PRIMARY,8545,8000|8545,FC1404918,10700 WORLD TRADE BLV 110,RALEIGH,NC,27617,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,722748,CAREMARK TN SP/DUBOIS PHS,Active,PRIMARY,8545,8000|8545,BC9505960,8370 WOLF LAKE DR STE 107,BARTLETT,TN,38133,DSH390086,PHS,PHS Contract Pharmacy
MICHELLE MILLS,72226,DUBOIS REGIONAL,72227,PENN HIGHLANDS PA,722855,CAREMARK NJ SP/DUBOIS PHS,Active,PRIMARY,8545,8000|8545,FC0275304,180 PASSAIC AVE,FAIRFIELD,NJ,7004,DSH390086,PHS,PHS Contract Pharmacy
